column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
wake_hr_zone1_plus_time_to_first_minutes,episodes/state structure,hr,wake,wake_phase,zone1_plus_time_to_first_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,468,98.94291754756871,5,1.0570824524312896,181,False,False,False,False,0.0,1.0,3.0,9.0,24.0,70.0,284.65,757.0,69.66958689458689,117.4576608612058,63; 32.02; 206,feature,True,True,
wake_hr_zone1_plus_total_minutes,episodes/state structure,hr,wake,wake_phase,zone1_plus_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,int64,473,100.0,0,0.0,231,False,False,False,False,1.0570824524312896,0.0,7.600000000000001,46.0,91.0,165.0,317.79999999999995,906.0,117.97251585623678,107.95250543951424,162; 160; 88,feature,True,True,
wake_hr_zone2_plus_episode_count,episodes/state structure,hr,wake,wake_phase,zone2_plus_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,int64,473,100.0,0,0.0,32,False,False,False,False,15.433403805496829,0.0,0.0,2.0,4.0,8.0,19.0,47.0,6.1543340380549685,6.636712171441377,11; 8; 9,feature,True,True,
wake_hr_zone2_plus_fragmentation_index,episodes/state structure,hr,wake,wake_phase,zone2_plus_fragmentation_index,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,bpm,float64,400,84.56659619450318,73,15.433403805496829,181,False,False,False,False,0.0,0.03571428571428571,0.11988235294117647,0.20539164032314716,0.3086080586080586,0.5,1.0,1.0,0.3899931878874087,0.256447725426249,0.3929; 0.1569; 0.6923,feature,True,True,
wake_hr_zone2_plus_max_duration_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,400,84.56659619450318,73,15.433403805496829,43,False,False,False,False,0.0,1.0,1.0,3.75,8.0,15.0,29.0,57.0,10.575,9.438187061083289,10; 29; 3,feature,True,True,
wake_hr_zone2_plus_mean_duration_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_mean_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,400,84.56659619450318,73,15.433403805496829,181,False,False,False,False,0.0,1.0,1.0,2.0,3.2403846153846154,4.8687499999999995,8.34166666666666,28.0,3.817092810260967,2.6678284940719497,2.545; 6.375; 1.444,feature,True,True,
wake_hr_zone2_plus_median_duration_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_median_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,400,84.56659619450318,73,15.433403805496829,23,False,False,False,False,0.0,1.0,1.0,1.0,2.0,3.0,6.5,28.0,2.63375,2.436490496082429,2; 1; 1.5,feature,True,True,
wake_hr_zone2_plus_time_since_last_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_time_since_last_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,400,84.56659619450318,73,15.433403805496829,338,False,False,False,False,0.0,22.0,73.95,209.75,377.5,616.25,973.5999999999995,229683.0,1043.755,11454.774275819449,193; 401; 554,feature,True,True,
wake_hr_zone2_plus_time_to_first_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_time_to_first_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,400,84.56659619450318,73,15.433403805496829,259,False,False,False,False,0.0,3.0,12.950000000000003,37.0,106.5,293.25,579.1999999999998,6353.0,221.57641666666663,442.08006568310896,252; 115; 286,feature,True,True,
wake_hr_zone2_plus_total_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,int64,473,100.0,0,0.0,96,False,False,False,False,15.433403805496829,0.0,0.0,3.0,14.0,31.0,83.39999999999998,364.0,24.6046511627907,33.90781775957543,28; 51; 13,feature,True,True,
wake_stress_elevated_episode_count,episodes/state structure,stress,wake,wake_phase,elevated_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,int64,473,100.0,0,0.0,102,False,False,False,False,0.0,6.0,34.0,51.0,64.0,77.0,111.39999999999998,541.0,67.18604651162791,32.610249750801906,80; 47; 34,feature,True,True,
wake_stress_elevated_fragmentation_index,episodes/state structure,stress,wake,wake_phase,elevated_fragmentation_index,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,stress points,float64,473,100.0,0,0.0,460,False,False,False,False,0.0,0.033268101761252444,0.08391960327334537,0.13493975903614458,0.17438692098092642,0.23394495412844038,0.3411936607845341,0.5392156862745098,0.1902610481501724,0.08029579317500825,0.2326; 0.1958; 0.2677,feature,True,True,
wake_stress_elevated_max_duration_minutes,episodes/state structure,stress,wake,wake_phase,elevated_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,473,100.0,0,0.0,133,False,False,False,False,0.0,6.0,17.0,33.0,52.0,77.0,130.0,281.0,60.701902748414376,37.80379323360148,58; 45; 14,feature,True,True,
